Customer_ID,Order_ID,Gender,Customer_DOB,Ordered_Date,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
C000783,ABDA008188,F,22-11-1974,22-03-2020,A,Ship,4,5,215,2,medium,34,2258,1
C002870,ABDA008189,F,23-01-1994,22-03-2020,F,Road,4,5,203,2,low,20,2421,1
C003739,ABDA008190,F,08-02-1991,22-03-2020,D,Ship,5,4,263,2,high,8,4914,0
C004805,ABDA008191,F,21-07-1973,22-03-2020,C,Flight,6,2,152,2,low,9,1993,0
C005375,ABDA008192,F,17-03-1968,22-03-2020,C,Ship,3,1,219,2,medium,10,4390,1
C010763,ABDA008193,M,21-09-1974,22-03-2020,C,Ship,5,2,253,5,medium,6,1326,0
C000288,ABDA008194,M,13-11-1975,23-03-2020,F,Flight,4,4,149,3,low,34,1977,1
C000830,ABDA008195,F,07-03-1968,23-03-2020,F,Flight,5,4,223,3,low,40,2074,1
C001507,ABDA008196,M,02-09-1991,23-03-2020,D,Flight,5,3,267,3,low,48,3393,1
C003874,ABDA008197,M,23-06-1971,23-03-2020,B,Ship,4,5,216,3,medium,1,5167,1
C005164,ABDA008198,F,17-10-1978,23-03-2020,B,Ship,4,5,154,3,medium,9,5489,1
C006298,ABDA008199,F,25-01-1979,23-03-2020,B,Flight,6,1,293,5,medium,7,1052,0
C006367,ABDA008200,M,09-04-1974,23-03-2020,D,Ship,3,5,227,3,high,9,4892,1
C007223,ABDA008201,F,19-12-1979,23-03-2020,C,Ship,4,2,244,5,low,7,5337,0
C007561,ABDA008202,F,23-05-1988,23-03-2020,D,Ship,2,2,169,3,medium,4,5485,1
C008191,ABDA008203,F,09-02-1968,23-03-2020,D,Ship,3,3,231,3,medium,9,4623,1
C000164,ABDA008204,M,21-10-1969,24-03-2020,F,Ship,5,2,274,3,medium,6,3375,1
C000226,ABDA008205,F,13-04-1992,24-03-2020,B,Ship,5,4,255,4,medium,38,2771,1
C002505,ABDA008206,M,08-02-1976,24-03-2020,A,Ship,2,2,190,8,medium,33,3448,1
C003685,ABDA008207,F,11-07-1966,24-03-2020,D,Road,4,3,258,2,low,2,4308,0
C004999,ABDA008208,M,26-06-1976,24-03-2020,D,Ship,3,3,239,6,low,7,4501,1
C005140,ABDA008209,F,07-06-1984,24-03-2020,B,Ship,3,4,222,6,medium,10,4579,1
C006127,ABDA008210,M,06-10-1990,24-03-2020,D,Ship,3,4,240,3,medium,8,4410,0
C006578,ABDA008211,F,02-07-1967,24-03-2020,F,Flight,5,1,266,5,low,9,1852,0
C006963,ABDA008212,F,18-04-1973,24-03-2020,A,Road,3,1,269,4,low,7,5107,0
C009150,ABDA008213,F,07-12-1980,24-03-2020,F,Ship,6,5,255,4,low,2,1218,1
C009550,ABDA008214,F,06-07-1978,24-03-2020,B,Ship,5,3,117,4,low,3,5078,0
C009866,ABDA008215,F,28-02-1965,24-03-2020,F,Flight,6,4,155,5,medium,8,5982,0
C001414,ABDA008216,F,18-08-1989,25-03-2020,B,Ship,3,4,243,2,low,14,3693,1
C002261,ABDA008217,M,03-10-1967,25-03-2020,C,Ship,3,2,208,4,medium,52,2900,1
C002296,ABDA008218,F,20-02-1987,25-03-2020,B,Ship,4,2,223,3,medium,56,3158,1
C003322,ABDA008219,M,12-01-1974,25-03-2020,B,Ship,4,3,178,6,low,6,4203,0
C003798,ABDA008220,M,16-01-1968,25-03-2020,F,Ship,4,2,182,3,medium,7,4710,1
C004581,ABDA008221,M,02-12-1993,25-03-2020,A,Ship,3,1,237,2,low,9,4626,1
C006851,ABDA008222,F,25-01-1973,25-03-2020,C,Flight,3,3,180,7,medium,4,5068,1
C007044,ABDA008223,F,20-01-1967,25-03-2020,F,Ship,4,5,135,3,low,3,4760,0
C007903,ABDA008224,F,04-05-1992,25-03-2020,D,Ship,3,4,202,2,medium,6,5030,0
C008342,ABDA008225,F,18-06-1989,25-03-2020,F,Road,6,4,285,4,medium,10,1422,0
C009472,ABDA008226,M,30-04-1988,25-03-2020,B,Ship,5,3,194,3,low,7,5545,0
C010327,ABDA008227,F,24-09-1983,25-03-2020,D,Ship,4,1,238,3,low,10,4172,0
C001833,ABDA008228,F,12-05-1994,26-03-2020,A,Ship,3,4,166,2,medium,58,1319,1
C002254,ABDA008229,M,22-06-1993,26-03-2020,B,Ship,3,5,134,3,medium,38,1169,1
C002613,ABDA008230,M,28-09-1967,26-03-2020,A,Flight,3,2,149,2,medium,37,1699,1
C003742,ABDA008231,M,08-10-1969,26-03-2020,B,Ship,5,1,167,3,medium,3,4267,1
C004950,ABDA008232,M,08-09-1975,26-03-2020,F,Ship,5,5,137,3,low,5,5914,1
C006605,ABDA008233,F,15-10-1992,26-03-2020,C,Ship,6,3,295,4,low,10,1495,0
C007451,ABDA008234,M,19-12-1965,26-03-2020,C,Ship,4,4,239,5,low,6,1986,1
C007717,ABDA008235,F,08-04-1988,26-03-2020,D,Ship,6,2,306,4,low,1,1815,1
C008055,ABDA008236,F,17-06-1992,26-03-2020,A,Ship,5,1,267,5,medium,10,1818,0
C009587,ABDA008237,M,04-09-1975,26-03-2020,C,Flight,4,5,265,2,low,9,5040,0
C010625,ABDA008238,M,05-11-1992,26-03-2020,C,Ship,4,1,258,3,medium,10,5916,0
C010967,ABDA008239,F,30-07-1968,26-03-2020,C,Flight,5,5,246,5,low,6,1300,0
C000029,ABDA008240,M,05-06-1994,27-03-2020,C,Ship,2,3,234,4,low,44,3134,1
C000123,ABDA008241,M,14-10-1973,27-03-2020,A,Road,4,2,160,3,low,64,1714,1
C002976,ABDA008242,M,30-08-1972,27-03-2020,F,Ship,4,1,220,3,high,2,3886,1
C004573,ABDA008243,M,15-07-1984,27-03-2020,D,Ship,3,2,182,2,low,10,4391,1
C007775,ABDA008244,F,05-03-1980,27-03-2020,C,Ship,4,2,174,2,low,8,4295,0
C008135,ABDA008245,M,12-06-1977,27-03-2020,C,Ship,4,5,226,2,low,1,4532,0
C010438,ABDA008246,M,26-04-1983,27-03-2020,B,Ship,4,4,146,10,low,1,4351,0
C000551,ABDA008247,F,15-03-1978,28-03-2020,C,Flight,5,3,197,4,medium,51,2917,1
C000789,ABDA008248,F,02-09-1975,28-03-2020,A,Ship,5,4,134,2,low,20,1549,1
C000870,ABDA008249,F,11-01-1972,28-03-2020,F,Ship,3,1,196,3,low,64,2911,1
C001235,ABDA008250,M,15-03-1967,28-03-2020,C,Flight,2,3,280,4,low,17,3555,1
C002202,ABDA008251,F,20-04-1977,28-03-2020,F,Flight,3,4,144,2,low,33,1811,1
C004194,ABDA008252,F,02-07-1973,28-03-2020,F,Ship,5,2,233,3,low,5,5756,1
C005312,ABDA008253,F,10-10-1981,28-03-2020,F,Ship,3,1,182,2,low,3,5510,1
C007221,ABDA008254,F,27-07-1993,28-03-2020,A,Ship,4,2,273,5,medium,8,2000,0
C008947,ABDA008255,M,16-09-1975,28-03-2020,D,Ship,4,3,236,3,low,1,4752,0
C010360,ABDA008256,F,30-09-1967,28-03-2020,B,Ship,4,4,205,4,medium,2,4690,1
C010920,ABDA008257,F,29-12-1972,28-03-2020,F,Ship,5,1,221,6,medium,7,1841,1
C010935,ABDA008258,M,14-11-1981,28-03-2020,A,Road,5,4,275,5,low,4,1522,1
C001147,ABDA008259,M,20-11-1969,29-03-2020,D,Ship,5,5,191,2,high,34,2708,1
C003989,ABDA008260,F,31-10-1986,29-03-2020,C,Flight,3,1,155,3,medium,6,5113,1
C005042,ABDA008261,F,15-09-1977,29-03-2020,F,Ship,6,2,301,5,medium,3,1586,0
C005270,ABDA008262,M,28-12-1988,29-03-2020,F,Ship,6,4,264,4,low,1,1660,1
C008685,ABDA008263,F,27-02-1967,29-03-2020,A,Ship,3,5,205,3,medium,9,4565,1
C008763,ABDA008264,M,19-09-1985,29-03-2020,A,Road,3,4,232,5,medium,9,5759,0
C009069,ABDA008265,F,27-06-1975,29-03-2020,A,Ship,5,5,231,2,medium,6,5862,0
C009187,ABDA008266,F,19-04-1976,29-03-2020,D,Flight,6,3,297,5,low,5,1657,0
C010125,ABDA008267,M,12-06-1981,29-03-2020,A,Road,6,2,269,6,medium,4,4423,0
C000004,ABDA008268,M,10-06-1966,30-03-2020,B,Flight,3,3,176,4,medium,10,1177,1
C001131,ABDA008269,F,27-06-1974,30-03-2020,A,Ship,5,1,230,6,low,60,2067,1
C002166,ABDA008270,M,03-10-1976,30-03-2020,F,Road,3,1,177,2,low,38,1099,1
C003151,ABDA008271,F,30-10-1973,30-03-2020,D,Flight,3,3,238,8,medium,3,4943,0
C003320,ABDA008272,F,30-01-1987,30-03-2020,F,Ship,4,4,159,2,medium,6,5221,0
C005105,ABDA008273,F,20-07-1970,30-03-2020,C,Ship,2,5,175,5,low,8,4269,0
C005710,ABDA008274,F,04-01-1966,30-03-2020,B,Ship,4,5,242,2,low,1,5682,1
C006189,ABDA008275,F,24-12-1967,30-03-2020,A,Ship,4,4,154,3,low,7,4106,1
C007720,ABDA008276,M,17-09-1969,30-03-2020,B,Ship,5,1,239,5,low,1,1239,0
C007888,ABDA008277,M,17-08-1969,30-03-2020,B,Ship,4,3,137,3,medium,9,5016,0
C009434,ABDA008278,F,21-08-1966,30-03-2020,F,Road,4,3,241,5,low,2,1442,0
C000451,ABDA008279,F,11-04-1977,31-03-2020,D,Ship,4,4,244,3,medium,55,2782,1
C000850,ABDA008280,F,18-09-1968,31-03-2020,B,Ship,4,2,133,4,medium,52,1401,1
C001738,ABDA008281,M,15-07-1965,31-03-2020,B,Ship,4,1,144,2,high,35,1072,1
C001919,ABDA008282,F,04-12-1974,31-03-2020,C,Flight,4,5,207,2,medium,49,3736,1
C002499,ABDA008283,F,18-10-1979,31-03-2020,A,Ship,4,5,205,3,low,60,2317,1
C005221,ABDA008284,F,06-06-1972,31-03-2020,D,Flight,6,3,292,4,low,10,1270,0
C005462,ABDA008285,F,13-05-1983,31-03-2020,F,Road,6,4,256,4,low,2,1752,1
C007384,ABDA008286,M,05-01-1980,31-03-2020,B,Road,5,4,145,6,medium,6,4403,0
C007566,ABDA008287,M,09-06-1970,31-03-2020,F,Ship,4,2,236,3,low,4,4800,0
C008537,ABDA008288,M,17-12-1977,31-03-2020,C,Ship,6,1,222,8,low,2,4914,0
C009030,ABDA008289,F,15-02-1966,31-03-2020,F,Road,6,3,171,3,low,1,4952,0
C010362,ABDA008290,M,13-10-1984,31-03-2020,F,Ship,3,4,141,3,medium,2,5512,0
C010525,ABDA008291,F,02-12-1968,31-03-2020,D,Road,3,5,188,3,high,6,4234,1
C010688,ABDA008292,M,04-03-1977,31-03-2020,F,Flight,2,4,258,3,medium,7,5736,0
C000652,ABDA008293,M,13-07-1969,01-04-2020,B,Ship,3,2,231,4,medium,48,3370,1
C000967,ABDA008294,F,01-11-1984,01-04-2020,D,Flight,4,5,163,4,low,49,1470,1
C003190,ABDA008295,M,09-11-1981,01-04-2020,B,Ship,5,1,160,3,high,2,5141,1
C007579,ABDA008296,M,27-06-1966,01-04-2020,D,Ship,4,4,188,3,low,7,5720,0
C000988,ABDA008297,M,16-08-1967,02-04-2020,B,Ship,3,3,202,2,medium,39,3857,1
C001085,ABDA008298,M,27-08-1993,02-04-2020,C,Road,3,4,262,3,low,7,2424,1
C004220,ABDA008299,M,02-02-1988,02-04-2020,F,Ship,5,4,264,3,medium,2,5716,0
C006881,ABDA008300,F,02-08-1986,02-04-2020,C,Ship,4,4,247,6,low,4,1044,0
C007123,ABDA008301,F,11-11-1975,02-04-2020,D,Flight,5,1,198,4,low,5,5025,1
C008412,ABDA008302,M,19-01-1991,02-04-2020,F,Ship,3,2,168,3,medium,10,4979,1
C008468,ABDA008303,F,06-11-1985,02-04-2020,F,Road,4,4,266,3,low,6,5758,1
C008557,ABDA008304,M,31-10-1978,02-04-2020,D,Ship,6,4,246,4,medium,3,1852,0
C009479,ABDA008305,M,09-03-1979,02-04-2020,C,Ship,6,4,147,3,low,4,4549,1
C009838,ABDA008306,F,09-10-1981,02-04-2020,B,Road,5,5,268,4,low,9,4208,0
C010642,ABDA008307,F,30-01-1991,02-04-2020,B,Ship,3,4,133,4,low,10,4571,0
C006670,ABDA008308,M,01-05-1969,03-04-2020,B,Ship,3,1,266,5,low,1,5459,0
C007366,ABDA008309,F,09-05-1966,03-04-2020,B,Ship,5,5,258,4,high,5,4562,0
C007615,ABDA008310,M,20-08-1976,03-04-2020,D,Ship,5,3,178,4,medium,10,5382,1
C007968,ABDA008311,F,23-08-1968,03-04-2020,F,Ship,4,1,248,2,low,6,5621,0
C009919,ABDA008312,F,07-01-1973,03-04-2020,D,Ship,6,5,280,4,low,3,1819,1
C010199,ABDA008313,M,01-03-1981,03-04-2020,C,Ship,5,5,239,6,low,1,1384,0
C010636,ABDA008314,M,15-12-1966,03-04-2020,B,Ship,4,2,205,2,medium,10,4641,1
C000857,ABDA008315,F,07-12-1966,04-04-2020,C,Ship,3,4,265,2,high,64,2493,1
C005876,ABDA008316,F,12-04-1980,04-04-2020,F,Road,4,3,176,2,low,6,5149,1
C008235,ABDA008317,M,25-12-1969,04-04-2020,A,Flight,6,3,229,8,medium,6,4600,0
C008723,ABDA008318,F,04-05-1990,04-04-2020,C,Ship,3,4,177,3,medium,1,4965,0
C001084,ABDA008319,F,02-04-1985,05-04-2020,B,Road,3,1,227,3,medium,47,3512,1
C002301,ABDA008320,F,25-12-1981,05-04-2020,A,Ship,4,1,251,3,low,33,2502,1
C002320,ABDA008321,F,19-03-1975,05-04-2020,B,Road,3,2,238,2,medium,32,3274,1
C004288,ABDA008322,F,17-07-1973,05-04-2020,B,Ship,2,3,147,3,low,5,5013,0
C005564,ABDA008323,F,25-03-1972,05-04-2020,F,Ship,3,4,242,2,low,10,5559,1
C006099,ABDA008324,M,05-07-1972,05-04-2020,A,Ship,5,5,153,5,medium,10,5297,0
C006686,ABDA008325,M,24-11-1972,05-04-2020,F,Ship,3,3,243,2,low,3,4675,1
C006734,ABDA008326,M,16-05-1981,05-04-2020,F,Ship,4,4,135,3,medium,2,5016,0
C008439,ABDA008327,F,28-05-1983,05-04-2020,A,Ship,6,5,246,5,high,3,4660,1
C001013,ABDA008328,F,09-04-1989,06-04-2020,C,Ship,3,3,205,2,medium,54,2427,1
C001413,ABDA008329,F,23-03-1976,06-04-2020,A,Ship,6,2,118,2,low,2,1744,1
C001806,ABDA008330,M,19-03-1981,06-04-2020,F,Ship,4,1,151,2,medium,6,1114,1
C002877,ABDA008331,M,12-07-1975,06-04-2020,A,Flight,4,5,270,3,low,30,2720,1
C003243,ABDA008332,F,04-10-1987,06-04-2020,A,Ship,4,4,173,3,high,9,5382,1
C004830,ABDA008333,F,06-04-1966,06-04-2020,F,Ship,3,2,184,3,medium,8,4994,0
C007536,ABDA008334,F,05-09-1994,06-04-2020,F,Flight,4,2,270,3,medium,4,5566,0
C008001,ABDA008335,M,13-06-1971,06-04-2020,A,Ship,5,2,239,5,low,1,1518,1
C008010,ABDA008336,F,28-07-1986,06-04-2020,F,Ship,6,4,268,4,medium,3,1586,0
C008271,ABDA008337,M,27-07-1976,06-04-2020,A,Ship,6,3,252,2,low,6,1470,1
C008507,ABDA008338,M,17-10-1968,06-04-2020,C,Flight,3,2,229,3,medium,9,4491,1
C009594,ABDA008339,F,14-11-1966,06-04-2020,F,Flight,5,4,205,3,low,3,4157,1
C000144,ABDA008340,F,23-11-1986,07-04-2020,F,Flight,2,1,205,4,medium,63,2156,1
C003809,ABDA008341,M,05-08-1969,07-04-2020,C,Ship,4,1,204,2,low,7,5795,0
C006014,ABDA008342,F,22-10-1970,07-04-2020,F,Road,4,3,217,6,medium,6,1552,0
C006737,ABDA008343,F,05-05-1980,07-04-2020,C,Ship,5,2,214,2,low,10,5192,0
C007939,ABDA008344,F,15-03-1976,07-04-2020,D,Road,4,1,204,8,low,7,5359,0
C002148,ABDA008345,M,29-05-1992,08-04-2020,F,Ship,3,4,150,3,medium,47,1511,1
C002472,ABDA008346,M,12-11-1993,08-04-2020,F,Flight,5,2,143,3,medium,12,1802,1
C003092,ABDA008347,M,27-06-1986,08-04-2020,F,Ship,3,3,257,3,low,44,3370,1
C005405,ABDA008348,M,15-07-1984,08-04-2020,C,Ship,4,3,190,4,medium,4,4102,1
C006097,ABDA008349,M,20-01-1992,08-04-2020,D,Ship,4,2,156,2,medium,5,4467,1
C007245,ABDA008350,M,25-02-1994,08-04-2020,A,Road,5,1,268,5,medium,1,4704,0
C007416,ABDA008351,F,03-04-1966,08-04-2020,F,Ship,5,4,271,4,low,5,1184,1
C008503,ABDA008352,M,04-06-1975,08-04-2020,D,Flight,5,1,179,2,high,8,5301,1
C009054,ABDA008353,M,26-05-1976,08-04-2020,F,Flight,4,2,238,2,low,1,5229,0
C010713,ABDA008354,F,11-06-1980,08-04-2020,A,Ship,4,2,233,5,low,8,1097,0
C000280,ABDA008355,M,04-02-1987,09-04-2020,B,Flight,3,1,151,2,low,60,1925,1
C000326,ABDA008356,M,14-05-1975,09-04-2020,F,Ship,3,4,246,3,medium,30,3748,1
C001266,ABDA008357,F,12-04-1980,09-04-2020,F,Ship,3,5,283,5,low,50,2848,1
C001411,ABDA008358,F,06-06-1974,09-04-2020,D,Ship,3,4,110,3,low,55,1281,1
C001775,ABDA008359,M,20-04-1985,09-04-2020,C,Road,3,5,180,2,low,33,1444,1
C002165,ABDA008360,F,25-11-1992,09-04-2020,C,Ship,5,4,165,3,medium,48,1240,1
C004091,ABDA008361,M,30-06-1980,09-04-2020,C,Road,3,4,188,4,low,2,1059,1
C004545,ABDA008362,F,02-06-1973,09-04-2020,A,Ship,6,4,265,4,low,9,1511,0
C006628,ABDA008363,F,01-09-1993,09-04-2020,B,Ship,5,1,245,3,low,9,4694,0
C007379,ABDA008364,M,06-10-1979,09-04-2020,C,Road,5,4,254,2,low,9,5658,1
C007771,ABDA008365,M,11-10-1969,09-04-2020,D,Ship,4,1,187,2,low,5,5691,0
C009836,ABDA008366,M,25-06-1992,09-04-2020,F,Ship,4,3,244,3,low,9,5339,0
C009841,ABDA008367,M,15-09-1968,09-04-2020,D,Road,3,4,212,3,low,6,5935,1
C010536,ABDA008368,F,10-01-1987,09-04-2020,F,Road,4,1,211,3,medium,7,4083,1
C010796,ABDA008369,F,28-11-1975,09-04-2020,F,Ship,4,3,232,5,medium,8,1265,0
C010839,ABDA008370,M,14-02-1977,09-04-2020,A,Flight,4,2,145,3,medium,1,5400,0
C000567,ABDA008371,F,12-05-1976,10-04-2020,A,Ship,3,1,163,4,low,20,1940,1
C001125,ABDA008372,F,20-06-1993,10-04-2020,A,Ship,4,4,140,4,medium,46,1442,1
C001568,ABDA008373,F,13-11-1970,10-04-2020,F,Ship,4,1,232,2,medium,26,3300,1
C001986,ABDA008374,F,10-08-1982,10-04-2020,F,Ship,2,1,209,5,low,64,2016,1
C004669,ABDA008375,F,17-11-1990,10-04-2020,D,Flight,5,2,133,2,high,2,4556,0
C005709,ABDA008376,M,06-09-1979,10-04-2020,A,Ship,3,2,174,3,low,3,4132,0
C006232,ABDA008377,F,27-11-1984,10-04-2020,B,Ship,6,1,300,4,medium,2,1790,1
C006479,ABDA008378,F,04-09-1983,10-04-2020,C,Ship,4,2,177,6,low,3,4392,1
C007023,ABDA008379,F,25-12-1983,10-04-2020,A,Ship,3,1,179,2,medium,10,4828,0
C007095,ABDA008380,M,17-05-1977,10-04-2020,A,Ship,3,2,182,10,low,1,4303,0
C007570,ABDA008381,F,28-04-1971,10-04-2020,B,Ship,4,1,155,3,low,4,4397,0
C007745,ABDA008382,F,10-06-1974,10-04-2020,C,Ship,5,3,243,5,low,9,1312,1
C008446,ABDA008383,M,19-01-1981,10-04-2020,B,Ship,3,5,142,2,low,6,5974,1
C008728,ABDA008384,M,25-11-1986,10-04-2020,B,Ship,2,3,211,2,medium,2,4611,0
C009572,ABDA008385,M,16-08-1981,10-04-2020,F,Road,4,1,230,3,low,8,4107,1
C010475,ABDA008386,M,27-08-1969,10-04-2020,C,Ship,3,4,236,4,medium,2,1016,0
C010746,ABDA008387,M,14-05-1991,10-04-2020,F,Ship,5,1,257,6,low,2,1258,1
C010819,ABDA008388,F,01-07-1994,10-04-2020,D,Flight,4,1,135,4,low,5,5934,0
C001840,ABDA008389,M,20-05-1974,11-04-2020,B,Ship,3,2,188,3,medium,3,3837,1
C001901,ABDA008390,M,01-11-1984,11-04-2020,C,Road,4,4,192,3,medium,39,2943,1
C002026,ABDA008391,F,21-01-1970,11-04-2020,B,Ship,3,2,183,3,low,44,2896,1
C004510,ABDA008392,M,18-09-1970,11-04-2020,B,Road,6,5,154,2,high,7,4359,1
C005357,ABDA008393,F,18-02-1971,11-04-2020,C,Flight,2,4,144,4,low,8,5760,1
C005652,ABDA008394,M,13-11-1970,11-04-2020,F,Ship,4,3,200,3,medium,5,5108,0
C006241,ABDA008395,M,13-07-1991,11-04-2020,D,Ship,5,4,280,4,low,10,5156,0
C006811,ABDA008396,F,03-06-1984,11-04-2020,D,Ship,5,2,259,5,low,7,1032,0
C008027,ABDA008397,M,29-02-1980,11-04-2020,C,Ship,6,3,252,2,low,1,1756,0
C000156,ABDA008398,F,09-07-1978,12-04-2020,F,Ship,5,1,114,4,low,47,1443,1
C000811,ABDA008399,F,14-09-1981,12-04-2020,D,Road,5,3,216,3,medium,1,2434,1
C002619,ABDA008400,M,23-06-1976,12-04-2020,A,Flight,4,2,187,2,low,54,2191,1
C002939,ABDA008401,F,25-01-1967,12-04-2020,C,Ship,4,5,156,5,high,55,1619,1
C006138,ABDA008402,F,06-10-1967,12-04-2020,F,Ship,3,3,168,4,low,4,4096,1
C006303,ABDA008403,M,03-08-1977,12-04-2020,A,Flight,7,2,307,4,medium,2,1073,0
C007111,ABDA008404,F,20-04-1968,12-04-2020,D,Road,5,5,235,5,medium,10,1393,0
C009810,ABDA008405,M,13-02-1986,12-04-2020,F,Ship,2,4,246,2,low,10,5337,1
C010022,ABDA008406,M,26-04-1980,12-04-2020,F,Ship,4,5,268,2,low,2,4721,1
C010274,ABDA008407,M,17-03-1980,12-04-2020,F,Flight,3,4,214,2,low,7,5256,1
C010356,ABDA008408,F,29-03-1986,12-04-2020,F,Ship,3,5,171,3,medium,7,5318,1
C000218,ABDA008409,F,15-07-1972,13-04-2020,F,Ship,4,4,176,4,high,63,1293,1
C000554,ABDA008410,F,18-09-1980,13-04-2020,F,Flight,2,3,257,4,medium,52,2073,1
C001260,ABDA008411,F,28-03-1983,13-04-2020,F,Ship,5,1,144,2,low,20,1082,1
C001769,ABDA008412,F,22-10-1968,13-04-2020,C,Road,4,3,147,2,high,52,1570,1
C004559,ABDA008413,M,13-11-1986,13-04-2020,C,Ship,5,1,252,4,medium,4,1837,0
C004783,ABDA008414,M,29-08-1983,13-04-2020,D,Road,3,4,144,3,medium,8,5867,1
C006561,ABDA008415,F,26-10-1991,13-04-2020,A,Road,6,5,269,4,low,2,1243,0
C006665,ABDA008416,M,05-03-1978,13-04-2020,C,Ship,3,4,199,3,low,7,5089,0
C008172,ABDA008417,F,19-06-1978,13-04-2020,F,Ship,4,2,224,3,low,9,4896,0
C008499,ABDA008418,M,30-07-1976,13-04-2020,A,Flight,5,4,274,3,low,1,5017,1
C009459,ABDA008419,M,17-07-1969,13-04-2020,A,Flight,5,1,271,5,low,4,1353,0
C010179,ABDA008420,M,28-04-1980,13-04-2020,A,Ship,4,4,258,5,low,9,1947,1
C010833,ABDA008421,M,01-01-1988,13-04-2020,A,Flight,3,1,148,4,low,9,5536,0
C000129,ABDA008422,M,30-03-1982,14-04-2020,A,Road,4,4,200,4,medium,16,2060,1
C000661,ABDA008423,M,27-01-1984,14-04-2020,D,Road,5,1,158,3,low,9,1483,1
C001894,ABDA008424,M,14-12-1987,14-04-2020,B,Road,4,3,190,10,low,34,3935,1
C002276,ABDA008425,M,27-10-1972,14-04-2020,F,Ship,3,1,155,3,low,49,1203,1
C002562,ABDA008426,M,28-01-1983,14-04-2020,F,Ship,5,2,133,10,medium,53,1674,1
C003238,ABDA008427,F,05-12-1990,14-04-2020,B,Ship,3,4,177,3,low,6,4445,0
C003621,ABDA008428,M,13-06-1974,14-04-2020,A,Ship,3,3,158,2,low,10,4061,1
C004227,ABDA008429,F,14-04-1971,14-04-2020,A,Road,4,1,166,2,low,6,5737,0
C005292,ABDA008430,F,26-06-1970,14-04-2020,F,Ship,5,4,151,2,low,10,5643,1
C005346,ABDA008431,M,20-09-1988,14-04-2020,F,Flight,3,3,175,3,low,2,5740,1
C005597,ABDA008432,F,12-03-1987,14-04-2020,C,Road,4,2,168,2,high,9,5684,0
C005727,ABDA008433,M,02-09-1965,14-04-2020,A,Ship,6,4,290,4,medium,10,1366,0
C006142,ABDA008434,F,06-10-1988,14-04-2020,B,Road,3,1,133,3,low,9,5724,0
C006450,ABDA008435,M,12-12-1975,14-04-2020,F,Flight,5,2,240,3,low,7,4744,1
C007118,ABDA008436,M,19-06-1967,14-04-2020,F,Road,6,5,247,6,medium,3,4832,0
C007589,ABDA008437,M,10-09-1974,14-04-2020,C,Ship,3,1,220,4,medium,7,5894,1
C008379,ABDA008438,F,10-09-1981,14-04-2020,A,Ship,5,5,268,3,low,8,5480,0
C000711,ABDA008439,M,29-05-1971,15-04-2020,A,Ship,3,4,117,3,medium,23,1527,1
C003616,ABDA008440,F,06-02-1970,15-04-2020,B,Ship,6,5,194,5,low,8,4777,0
C004090,ABDA008441,M,10-01-1983,15-04-2020,B,Road,5,3,236,2,medium,6,1329,1
C004234,ABDA008442,M,10-02-1975,15-04-2020,B,Road,4,5,259,3,medium,3,4741,1
C004928,ABDA008443,M,14-09-1985,15-04-2020,F,Flight,5,5,137,4,low,4,5888,0
C009412,ABDA008444,F,11-07-1991,15-04-2020,B,Ship,5,5,236,5,low,7,1137,0
C009604,ABDA008445,M,06-11-1992,15-04-2020,B,Flight,5,3,206,2,medium,7,4531,1
C009745,ABDA008446,F,08-08-1969,15-04-2020,D,Ship,5,1,238,5,low,5,5854,0
C000897,ABDA008447,M,02-03-1971,16-04-2020,A,Ship,4,2,162,2,low,16,1014,1
C001101,ABDA008448,M,10-04-1980,16-04-2020,A,Flight,5,2,260,2,medium,23,3962,1
C004037,ABDA008449,M,22-06-1990,16-04-2020,C,Ship,5,4,260,6,medium,8,5440,1
C004905,ABDA008450,M,17-10-1983,16-04-2020,A,Ship,3,1,165,2,low,6,4445,0
C005598,ABDA008451,M,01-01-1994,16-04-2020,F,Road,5,2,251,3,low,9,4298,1
C010277,ABDA008452,M,14-02-1980,16-04-2020,C,Flight,4,3,176,5,low,2,5751,1
C010827,ABDA008453,F,30-01-1992,16-04-2020,A,Flight,4,5,167,2,low,10,5067,0
C002574,ABDA008454,M,11-07-1984,17-04-2020,F,Ship,3,5,165,3,medium,33,1500,1
C005116,ABDA008455,F,13-01-1977,17-04-2020,B,Ship,3,2,207,3,medium,1,4369,0
C005263,ABDA008456,M,09-01-1985,17-04-2020,D,Ship,6,4,285,4,medium,6,1582,0
C010783,ABDA008457,M,30-08-1977,17-04-2020,D,Ship,2,1,240,2,low,8,1144,1
C002476,ABDA008458,M,11-08-1973,18-04-2020,B,Flight,5,3,265,3,medium,30,2293,1
C002958,ABDA008459,F,24-10-1994,18-04-2020,F,Ship,2,2,146,3,medium,1,1162,1
C005879,ABDA008460,M,24-07-1972,18-04-2020,C,Road,4,2,268,3,medium,1,4927,0
C007040,ABDA008461,F,20-01-1968,18-04-2020,F,Ship,3,3,182,3,low,5,5914,0
C008063,ABDA008462,F,26-10-1973,18-04-2020,C,Road,4,3,201,4,medium,3,4797,0
C008270,ABDA008463,M,14-11-1983,18-04-2020,F,Ship,7,4,286,4,low,3,1262,1
